# sample_index adc_code aperture_ns
7572 2021 7572000000
7573 2016 7573000000
7574 2016 7574000000
7575 2016 7575000000
7576 2017 7576000000
7577 2017 7577000000
7578 2021 7578000000
7579 2020 7579000000
7580 2021 7580000000
7581 2023 7581000000
7582 2024 7582000000
7583 2024 7583000000
7584 2025 7584000000
7585 2025 7585000000
7586 2025 7586000000
7587 2023 7587000000
7588 2023 7588000000
7589 2021 7589000000
7590 2020 7590000000
7591 2019 7591000000
7592 2019 7592000000
7593 2021 7593000000
7594 2021 7594000000
7595 2024 7595000000
7596 2024 7596000000
7597 2024 7597000000
7598 2027 7598000000
7599 2028 7599000000
7600 2028 7600000000
7601 2028 7601000000
7602 2028 7602000000
7603 2027 7603000000
7604 2028 7604000000
7605 2028 7605000000
7606 2027 7606000000
7607 2026 7607000000
7608 2026 7608000000
7609 2026 7609000000
7610 2027 7610000000
7611 2027 7611000000
7612 2027 7612000000
7613 2027 7613000000
7614 2030 7614000000
7615 2030 7615000000
7616 2030 7616000000
7617 2029 7617000000
7618 2029 7618000000
7619 2029 7619000000
7620 2028 7620000000
7621 2028 7621000000
7622 2027 7622000000
7623 2027 7623000000
7624 2027 7624000000
7625 2027 7625000000
7626 2027 7626000000
7627 2027 7627000000
7628 2029 7628000000
7629 2028 7629000000
7630 2028 7630000000
7631 2029 7631000000
7632 2030 7632000000
7633 2030 7633000000
7634 2029 7634000000
7635 2028 7635000000
7636 2026 7636000000
7637 2027 7637000000
7638 2027 7638000000
7639 2028 7639000000
7640 2028 7640000000
7641 2029 7641000000
7642 2030 7642000000
7643 2029 7643000000
7644 2028 7644000000
7645 2029 7645000000
7646 2029 7646000000
7647 2029 7647000000
7648 2028 7648000000
7649 2027 7649000000
7650 2027 7650000000
7651 2028 7651000000
7652 2028 7652000000
7653 2028 7653000000
7654 2028 7654000000
7655 2028 7655000000
7656 2029 7656000000
7657 2029 7657000000
7658 2029 7658000000
7659 2029 7659000000
7660 2029 7660000000
7661 2029 7661000000
7662 2029 7662000000
7663 2029 7663000000
7664 2028 7664000000
7665 2029 7665000000
7666 2030 7666000000
7667 2030 7667000000
7668 2029 7668000000
7669 2028 7669000000
7670 2027 7670000000
7671 2027 7671000000
7672 2027 7672000000
7673 2027 7673000000
7674 2028 7674000000
7675 2028 7675000000
7676 2028 7676000000
7677 2029 7677000000
7678 2030 7678000000
7679 2030 7679000000
7680 2030 7680000000
7681 2030 7681000000
7682 2031 7682000000
7683 2031 7683000000
7684 2031 7684000000
7685 2032 7685000000
7686 2032 7686000000
7687 2032 7687000000
7688 2032 7688000000
7689 2032 7689000000
7690 2031 7690000000
7691 2030 7691000000
7692 2030 7692000000
7693 2030 7693000000
7694 2030 7694000000
7695 2031 7695000000
7696 2032 7696000000
7697 2033 7697000000
7698 2033 7698000000
7699 2033 7699000000
7700 2034 7700000000
7701 2034 7701000000
7702 2034 7702000000
7703 2034 7703000000
7704 2033 7704000000
7705 2033 7705000000
7706 2033 7706000000
7707 2034 7707000000
7708 2034 7708000000
7709 2035 7709000000
7710 2035 7710000000
7711 2035 7711000000
7712 2032 7712000000
7713 2031 7713000000
7714 2030 7714000000
7715 2030 7715000000
7716 2030 7716000000
7717 2030 7717000000
7718 2031 7718000000
7719 2032 7719000000
7720 2031 7720000000
7721 2031 7721000000
7722 2031 7722000000
7723 2031 7723000000
7724 2032 7724000000
7725 2032 7725000000
7726 2031 7726000000
7727 2031 7727000000
7728 2031 7728000000
7729 2031 7729000000
7730 2031 7730000000
7731 2031 7731000000
7732 2032 7732000000
7733 2032 7733000000
7734 2033 7734000000
7735 2034 7735000000
7736 2034 7736000000
7737 2033 7737000000
7738 2033 7738000000
7739 2032 7739000000
7740 2032 7740000000
7741 2032 7741000000
7742 2032 7742000000
7743 2032 7743000000
7744 2032 7744000000
7745 2031 7745000000
7746 2030 7746000000
7747 2029 7747000000
7748 2031 7748000000
7749 2032 7749000000
7750 2032 7750000000
7751 2031 7751000000
7752 2031 7752000000
7753 2030 7753000000
7754 2031 7754000000
7755 2032 7755000000
7756 2032 7756000000
7757 2032 7757000000
7758 2032 7758000000
7759 2032 7759000000
7760 2031 7760000000
7761 2032 7761000000
7762 2031 7762000000
7763 2031 7763000000
7764 2031 7764000000
7765 2031 7765000000
7766 2031 7766000000
7767 2030 7767000000
7768 2032 7768000000
7769 2032 7769000000
7770 2032 7770000000
7771 2032 7771000000
7772 2031 7772000000
7773 2031 7773000000
7774 2032 7774000000
7775 2032 7775000000
7776 2033 7776000000
7777 2033 7777000000
7778 2033 7778000000
7779 2033 7779000000
7780 2033 7780000000
7781 2033 7781000000
7782 2033 7782000000
7783 2033 7783000000
7784 2031 7784000000
7785 2031 7785000000
7786 2031 7786000000
7787 2031 7787000000
7788 2031 7788000000
7789 2031 7789000000
7790 2031 7790000000
7791 2031 7791000000
7792 2032 7792000000
7793 2032 7793000000
7794 2032 7794000000
7795 2033 7795000000
7796 2032 7796000000
7797 2032 7797000000
7798 2032 7798000000
7799 2032 7799000000
7800 2033 7800000000
7801 2032 7801000000
7802 2032 7802000000
7803 2031 7803000000
7804 2033 7804000000
7805 2033 7805000000
7806 2033 7806000000
7807 2032 7807000000
7808 2032 7808000000
7809 2032 7809000000
7810 2034 7810000000
7811 2034 7811000000
7812 2035 7812000000
7813 2035 7813000000
7814 2037 7814000000
7815 2039 7815000000
7816 2040 7816000000
7817 2041 7817000000
7818 2043 7818000000
7819 2043 7819000000
7820 2043 7820000000
7821 2044 7821000000
7822 2045 7822000000
7823 2046 7823000000
7824 2048 7824000000
7825 2048 7825000000
7826 2048 7826000000
7827 2050 7827000000
7828 2050 7828000000
7829 2050 7829000000
7830 2050 7830000000
7831 2052 7831000000
7832 2053 7832000000
7833 2054 7833000000
7834 2055 7834000000
7835 2056 7835000000
7836 2056 7836000000
7837 2057 7837000000
7838 2058 7838000000
7839 2058 7839000000
7840 2058 7840000000
7841 2057 7841000000
7842 2058 7842000000
7843 2058 7843000000
7844 2058 7844000000
7845 2060 7845000000
7846 2060 7846000000
7847 2060 7847000000
7848 2060 7848000000
7849 2061 7849000000
7850 2061 7850000000
7851 2061 7851000000
7852 2060 7852000000
7853 2059 7853000000
7854 2060 7854000000
7855 2060 7855000000
7856 2061 7856000000
7857 2061 7857000000
7858 2062 7858000000
7859 2063 7859000000
7860 2063 7860000000
7861 2063 7861000000
7862 2063 7862000000
7863 2063 7863000000
7864 2064 7864000000
7865 2065 7865000000
7866 2065 7866000000
7867 2065 7867000000
7868 2065 7868000000
7869 2065 7869000000
7870 2064 7870000000
7871 2066 7871000000
7872 2066 7872000000
7873 2066 7873000000
7874 2065 7874000000
7875 2065 7875000000
7876 2065 7876000000
7877 2065 7877000000
7878 2066 7878000000
7879 2064 7879000000
7880 2064 7880000000
7881 2064 7881000000
7882 2065 7882000000
7883 2066 7883000000
7884 2066 7884000000
7885 2064 7885000000
7886 2064 7886000000
7887 2064 7887000000
7888 2064 7888000000
7889 2064 7889000000
7890 2064 7890000000
7891 2063 7891000000
7892 2063 7892000000
7893 2062 7893000000
7894 2062 7894000000
7895 2062 7895000000
7896 2061 7896000000
7897 2061 7897000000
7898 2061 7898000000
7899 2062 7899000000
7900 2062 7900000000
7901 2062 7901000000
7902 2062 7902000000
7903 2062 7903000000
7904 2062 7904000000
7905 2061 7905000000
7906 2061 7906000000
7907 2060 7907000000
7908 2060 7908000000
7909 2060 7909000000
7910 2060 7910000000
7911 2060 7911000000
7912 2059 7912000000
7913 2059 7913000000
7914 2059 7914000000
7915 2060 7915000000
7916 2061 7916000000
7917 2060 7917000000
7918 2059 7918000000
7919 2059 7919000000
7920 2057 7920000000
7921 2058 7921000000
7922 2058 7922000000
7923 2059 7923000000
7924 2060 7924000000
7925 2060 7925000000
7926 2059 7926000000
7927 2058 7927000000
7928 2059 7928000000
7929 2059 7929000000
7930 2059 7930000000
7931 2059 7931000000
7932 2059 7932000000
7933 2059 7933000000
7934 2059 7934000000
7935 2059 7935000000
7936 2059 7936000000
7937 2057 7937000000
7938 2056 7938000000
7939 2055 7939000000
7940 2055 7940000000
7941 2055 7941000000
7942 2057 7942000000
7943 2057 7943000000
7944 2057 7944000000
7945 2057 7945000000
7946 2056 7946000000
7947 2055 7947000000
7948 2055 7948000000
7949 2055 7949000000
7950 2054 7950000000
7951 2054 7951000000
7952 2055 7952000000
7953 2054 7953000000
7954 2055 7954000000
7955 2055 7955000000
7956 2055 7956000000
7957 2054 7957000000
7958 2054 7958000000
7959 2053 7959000000
7960 2053 7960000000
7961 2053 7961000000
7962 2051 7962000000
7963 2051 7963000000
7964 2050 7964000000
7965 2051 7965000000
7966 2052 7966000000
7967 2052 7967000000
7968 2053 7968000000
7969 2053 7969000000
7970 2053 7970000000
7971 2052 7971000000
7972 2051 7972000000
7973 2050 7973000000
7974 2050 7974000000
7975 2050 7975000000
7976 2050 7976000000
7977 2050 7977000000
7978 2052 7978000000
7979 2050 7979000000
7980 2050 7980000000
7981 2050 7981000000
7982 2050 7982000000
7983 2051 7983000000
7984 2051 7984000000
7985 2051 7985000000
7986 2051 7986000000
7987 2051 7987000000
7988 2050 7988000000
7989 2050 7989000000
7990 2048 7990000000
7991 2048 7991000000
7992 2048 7992000000
7993 2049 7993000000
7994 2049 7994000000
7995 2049 7995000000
7996 2048 7996000000
7997 2047 7997000000
7998 2047 7998000000
7999 2048 7999000000
8000 2048 8000000000
8001 2049 8001000000
8002 2050 8002000000
8003 2050 8003000000
8004 2050 8004000000
8005 2050 8005000000
8006 2049 8006000000
8007 2049 8007000000
8008 2048 8008000000
8009 2049 8009000000
8010 2049 8010000000
8011 2049 8011000000
8012 2049 8012000000
8013 2050 8013000000
8014 2050 8014000000
8015 2049 8015000000
8016 2047 8016000000
8017 2046 8017000000
8018 2047 8018000000
8019 2048 8019000000
8020 2048 8020000000
8021 2047 8021000000
8022 2047 8022000000
8023 2046 8023000000
8024 2046 8024000000
8025 2046 8025000000
8026 2046 8026000000
8027 2046 8027000000
8028 2047 8028000000
8029 2047 8029000000
8030 2047 8030000000
8031 2047 8031000000
8032 2047 8032000000
8033 2047 8033000000
8034 2047 8034000000
8035 2047 8035000000
8036 2047 8036000000
8037 2047 8037000000
8038 2046 8038000000
8039 2046 8039000000
8040 2045 8040000000
8041 2045 8041000000
8042 2046 8042000000
8043 2046 8043000000
8044 2046 8044000000
8045 2049 8045000000
8046 2049 8046000000
8047 2049 8047000000
8048 2048 8048000000
8049 2049 8049000000
8050 2049 8050000000
8051 2048 8051000000
8052 2048 8052000000
8053 2047 8053000000
8054 2048 8054000000
8055 2048 8055000000
8056 2048 8056000000
8057 2048 8057000000
8058 2050 8058000000
8059 2049 8059000000
8060 2049 8060000000
8061 2049 8061000000
8062 2050 8062000000
8063 2050 8063000000
8064 2050 8064000000
8065 2050 8065000000
8066 2048 8066000000
8067 2049 8067000000
8068 2050 8068000000
8069 2050 8069000000
8070 2050 8070000000
8071 2050 8071000000
8072 2050 8072000000
8073 2050 8073000000
8074 2050 8074000000
8075 2051 8075000000
8076 2049 8076000000
8077 2049 8077000000
8078 2050 8078000000
8079 2050 8079000000
8080 2050 8080000000
8081 2051 8081000000
8082 2052 8082000000
8083 2052 8083000000
8084 2052 8084000000
8085 2050 8085000000
8086 2050 8086000000
8087 2049 8087000000
8088 2050 8088000000
8089 2051 8089000000
8090 2050 8090000000
8091 2050 8091000000
8092 2051 8092000000
8093 2051 8093000000
8094 2051 8094000000
8095 2052 8095000000
8096 2049 8096000000
8097 2049 8097000000
8098 2049 8098000000
8099 2049 8099000000
8100 2049 8100000000
8101 2050 8101000000
8102 2050 8102000000
8103 2050 8103000000
8104 2051 8104000000
8105 2051 8105000000
8106 2051 8106000000
8107 2050 8107000000
8108 2050 8108000000
8109 2050 8109000000
8110 2050 8110000000
8111 2050 8111000000
8112 2050 8112000000
8113 2050 8113000000
8114 2049 8114000000
8115 2050 8115000000
8116 2051 8116000000
8117 2050 8117000000
8118 2051 8118000000
8119 2051 8119000000
8120 2050 8120000000
8121 2051 8121000000
8122 2051 8122000000
8123 2051 8123000000
8124 2051 8124000000
8125 2051 8125000000
8126 2052 8126000000
8127 2052 8127000000
8128 2054 8128000000
8129 2057 8129000000
8130 2058 8130000000
8131 2059 8131000000
8132 2061 8132000000
8133 2061 8133000000
8134 2063 8134000000
8135 2064 8135000000
8136 2064 8136000000
8137 2065 8137000000
8138 2065 8138000000
8139 2065 8139000000
8140 2065 8140000000
8141 2065 8141000000
8142 2067 8142000000
8143 2067 8143000000
8144 2067 8144000000
8145 2068 8145000000
8146 2068 8146000000
8147 2068 8147000000
8148 2069 8148000000
8149 2070 8149000000
8150 2070 8150000000
8151 2072 8151000000
8152 2072 8152000000
8153 2072 8153000000
8154 2070 8154000000
8155 2070 8155000000
8156 2070 8156000000
8157 2070 8157000000
8158 2070 8158000000
8159 2073 8159000000
8160 2076 8160000000
8161 2076 8161000000
8162 2076 8162000000
8163 2076 8163000000
8164 2075 8164000000
8165 2074 8165000000
8166 2074 8166000000
8167 2073 8167000000
8168 2071 8168000000
8169 2071 8169000000
8170 2070 8170000000
8171 2070 8171000000
8172 2070 8172000000
8173 2070 8173000000
8174 2069 8174000000
8175 2069 8175000000
8176 2068 8176000000
8177 2068 8177000000
8178 2068 8178000000
8179 2067 8179000000
8180 2066 8180000000
8181 2066 8181000000
8182 2067 8182000000
8183 2068 8183000000
8184 2067 8184000000
8185 2067 8185000000
8186 2067 8186000000
8187 2066 8187000000
8188 2066 8188000000
8189 2065 8189000000
8190 2066 8190000000
8191 2067 8191000000
8192 2068 8192000000
8193 2069 8193000000
8194 2069 8194000000
8195 2071 8195000000
8196 2071 8196000000
8197 2071 8197000000
8198 2074 8198000000
8199 2075 8199000000
8200 2075 8200000000
8201 2073 8201000000
8202 2071 8202000000
8203 2070 8203000000
8204 2068 8204000000
8205 2067 8205000000
8206 2066 8206000000
8207 2064 8207000000
8208 2064 8208000000
8209 2064 8209000000
8210 2062 8210000000
8211 2061 8211000000
8212 2058 8212000000
8213 2056 8213000000
8214 2054 8214000000
8215 2053 8215000000
8216 2051 8216000000
8217 2050 8217000000
8218 2049 8218000000
8219 2049 8219000000
8220 2049 8220000000
8221 2049 8221000000
8222 2049 8222000000
8223 2049 8223000000
8224 2048 8224000000
8225 2047 8225000000
8226 2046 8226000000
8227 2045 8227000000
8228 2045 8228000000
8229 2042 8229000000
8230 2040 8230000000
8231 2040 8231000000
8232 2039 8232000000
8233 2039 8233000000
8234 2039 8234000000
8235 2040 8235000000
8236 2041 8236000000
8237 2041 8237000000
8238 2041 8238000000
8239 2041 8239000000
8240 2041 8240000000
8241 2041 8241000000
8242 2042 8242000000
8243 2042 8243000000
8244 2042 8244000000
8245 2041 8245000000
8246 2041 8246000000
8247 2041 8247000000
8248 2040 8248000000
8249 2040 8249000000
8250 2040 8250000000
8251 2039 8251000000
8252 2039 8252000000
8253 2039 8253000000
8254 2040 8254000000
8255 2041 8255000000
8256 2041 8256000000
8257 2039 8257000000
8258 2039 8258000000
8259 2039 8259000000
8260 2038 8260000000
8261 2038 8261000000
8262 2038 8262000000
8263 2037 8263000000
8264 2036 8264000000
8265 2038 8265000000
8266 2039 8266000000
8267 2039 8267000000
8268 2039 8268000000
8269 2039 8269000000
8270 2039 8270000000
8271 2040 8271000000
8272 2040 8272000000
8273 2040 8273000000
8274 2040 8274000000
8275 2042 8275000000
8276 2042 8276000000
8277 2042 8277000000
8278 2044 8278000000
8279 2042 8279000000
8280 2041 8280000000
8281 2041 8281000000
8282 2040 8282000000
8283 2040 8283000000
8284 2040 8284000000
8285 2040 8285000000
8286 2040 8286000000
8287 2039 8287000000
8288 2038 8288000000
8289 2037 8289000000
8290 2032 8290000000
8291 2030 8291000000
8292 2027 8292000000
8293 2023 8293000000
8294 2020 8294000000
8295 2018 8295000000
8296 2015 8296000000
8297 2015 8297000000
8298 2010 8298000000
8299 2007 8299000000
8300 2007 8300000000
8301 2002 8301000000
8302 1999 8302000000
8303 1997 8303000000
8304 1994 8304000000
8305 1992 8305000000
8306 1995 8306000000
8307 1997 8307000000
8308 2000 8308000000
8309 2008 8309000000
8310 2020 8310000000
8311 2024 8311000000
8312 2038 8312000000
8313 2052 8313000000
8314 2060 8314000000
8315 2081 8315000000
8316 2092 8316000000
8317 2106 8317000000
8318 2130 8318000000
8319 2144 8319000000
8320 2176 8320000000
8321 2197 8321000000
8322 2211 8322000000
8323 2249 8323000000
8324 2267 8324000000
8325 2274 8325000000
8326 2304 8326000000
8327 2317 8327000000
8328 2328 8328000000
8329 2335 8329000000
8330 2341 8330000000
8331 2340 8331000000
8332 2329 8332000000
8333 2327 8333000000
8334 2294 8334000000
8335 2271 8335000000
8336 2264 8336000000
8337 2199 8337000000
8338 2172 8338000000
8339 2153 8339000000
8340 2099 8340000000
8341 2077 8341000000
8342 2055 8342000000
8343 2033 8343000000
8344 2021 8344000000
8345 2006 8345000000
8346 1999 8346000000
8347 1989 8347000000
8348 1989 8348000000
8349 1991 8349000000
8350 1993 8350000000
8351 2000 8351000000
8352 2005 8352000000
8353 2013 8353000000
8354 2022 8354000000
8355 2022 8355000000
8356 2031 8356000000
8357 2034 8357000000
8358 2037 8358000000
8359 2038 8359000000
8360 2038 8360000000
8361 2032 8361000000
8362 2027 8362000000
8363 2027 8363000000
8364 2019 8364000000
8365 2019 8365000000
8366 2015 8366000000
8367 2013 8367000000
8368 2013 8368000000
8369 2017 8369000000
8370 2017 8370000000
8371 2017 8371000000
8372 2017 8372000000
8373 2027 8373000000
8374 2027 8374000000
8375 2030 8375000000
8376 2030 8376000000
8377 2028 8377000000
8378 2027 8378000000
8379 2026 8379000000
8380 2023 8380000000
8381 2020 8381000000
8382 2020 8382000000
8383 2020 8383000000
8384 2018 8384000000
8385 2018 8385000000
8386 2018 8386000000
8387 2019 8387000000
8388 2019 8388000000
8389 2022 8389000000
8390 2025 8390000000
8391 2025 8391000000
8392 2028 8392000000
8393 2027 8393000000
8394 2026 8394000000
8395 2024 8395000000
8396 2022 8396000000
8397 2020 8397000000
8398 2020 8398000000
8399 2020 8399000000
8400 2017 8400000000
8401 2018 8401000000
8402 2019 8402000000
8403 2019 8403000000
8404 2019 8404000000
8405 2019 8405000000
8406 2019 8406000000
8407 2019 8407000000
8408 2023 8408000000
8409 2024 8409000000
8410 2024 8410000000
8411 2024 8411000000
8412 2022 8412000000
8413 2022 8413000000
8414 2020 8414000000
8415 2021 8415000000
8416 2021 8416000000
8417 2021 8417000000
8418 2022 8418000000
8419 2022 8419000000
8420 2022 8420000000
8421 2022 8421000000
8422 2022 8422000000
8423 2022 8423000000
8424 2022 8424000000
8425 2024 8425000000
8426 2024 8426000000
8427 2024 8427000000
8428 2025 8428000000
8429 2025 8429000000
8430 2026 8430000000
8431 2026 8431000000
8432 2026 8432000000
8433 2024 8433000000
8434 2025 8434000000
8435 2025 8435000000
8436 2026 8436000000
8437 2026 8437000000
8438 2026 8438000000
8439 2027 8439000000
8440 2026 8440000000
8441 2026 8441000000
8442 2027 8442000000
8443 2027 8443000000
8444 2027 8444000000
8445 2027 8445000000
8446 2026 8446000000
8447 2026 8447000000
8448 2026 8448000000
8449 2027 8449000000
8450 2028 8450000000
8451 2027 8451000000
8452 2027 8452000000
8453 2027 8453000000
8454 2027 8454000000
8455 2027 8455000000
8456 2027 8456000000
8457 2027 8457000000
8458 2027 8458000000
8459 2027 8459000000
8460 2026 8460000000
8461 2027 8461000000
8462 2027 8462000000
8463 2027 8463000000
8464 2027 8464000000
8465 2028 8465000000
8466 2029 8466000000
8467 2028 8467000000
8468 2029 8468000000
8469 2029 8469000000
8470 2029 8470000000
8471 2029 8471000000
8472 2029 8472000000
8473 2029 8473000000
8474 2031 8474000000
8475 2031 8475000000
8476 2030 8476000000
8477 2030 8477000000
8478 2030 8478000000
8479 2029 8479000000
8480 2029 8480000000
8481 2030 8481000000
8482 2030 8482000000
8483 2030 8483000000
8484 2030 8484000000
8485 2030 8485000000
8486 2030 8486000000
8487 2028 8487000000
8488 2029 8488000000
8489 2030 8489000000
8490 2030 8490000000
8491 2030 8491000000
8492 2030 8492000000
8493 2032 8493000000
8494 2033 8494000000
8495 2034 8495000000
8496 2034 8496000000
8497 2034 8497000000
8498 2034 8498000000
8499 2034 8499000000
8500 2033 8500000000
8501 2033 8501000000
8502 2033 8502000000
8503 2033 8503000000
8504 2034 8504000000
8505 2034 8505000000
8506 2035 8506000000
8507 2034 8507000000
8508 2034 8508000000
8509 2033 8509000000
8510 2032 8510000000
8511 2032 8511000000
8512 2033 8512000000
8513 2033 8513000000
8514 2034 8514000000
8515 2035 8515000000
8516 2035 8516000000
8517 2035 8517000000
8518 2032 8518000000
8519 2032 8519000000
8520 2032 8520000000
8521 2033 8521000000
8522 2033 8522000000
8523 2034 8523000000
8524 2034 8524000000
8525 2034 8525000000
8526 2033 8526000000
8527 2033 8527000000
8528 2034 8528000000
8529 2032 8529000000
8530 2032 8530000000
8531 2032 8531000000
8532 2033 8532000000
8533 2033 8533000000
8534 2033 8534000000
8535 2033 8535000000
8536 2033 8536000000
8537 2032 8537000000
8538 2032 8538000000
8539 2031 8539000000
8540 2032 8540000000
8541 2033 8541000000
8542 2034 8542000000
8543 2034 8543000000
8544 2034 8544000000
8545 2034 8545000000
8546 2034 8546000000
8547 2034 8547000000
8548 2034 8548000000
8549 2033 8549000000
8550 2033 8550000000
8551 2032 8551000000
8552 2032 8552000000
8553 2032 8553000000
8554 2034 8554000000
8555 2034 8555000000
8556 2034 8556000000
8557 2033 8557000000
8558 2033 8558000000
8559 2033 8559000000
8560 2033 8560000000
8561 2033 8561000000
8562 2034 8562000000
8563 2034 8563000000
8564 2034 8564000000
8565 2034 8565000000
8566 2034 8566000000
8567 2034 8567000000
8568 2034 8568000000
8569 2034 8569000000
8570 2034 8570000000
8571 2034 8571000000
8572 2034 8572000000
8573 2033 8573000000
8574 2034 8574000000
8575 2034 8575000000
8576 2032 8576000000
8577 2032 8577000000
8578 2032 8578000000
8579 2032 8579000000
8580 2032 8580000000
8581 2032 8581000000
8582 2033 8582000000
8583 2033 8583000000
8584 2034 8584000000
8585 2034 8585000000
8586 2034 8586000000
8587 2034 8587000000
8588 2034 8588000000
8589 2034 8589000000
8590 2034 8590000000
8591 2034 8591000000
8592 2035 8592000000
8593 2034 8593000000
8594 2034 8594000000
8595 2034 8595000000
8596 2034 8596000000
8597 2034 8597000000
8598 2035 8598000000
8599 2035 8599000000
8600 2035 8600000000
8601 2035 8601000000
8602 2036 8602000000
8603 2036 8603000000
8604 2036 8604000000
8605 2036 8605000000
8606 2036 8606000000
8607 2037 8607000000
8608 2037 8608000000
8609 2037 8609000000
8610 2037 8610000000
8611 2037 8611000000
8612 2036 8612000000
8613 2036 8613000000
8614 2036 8614000000
8615 2041 8615000000
8616 2043 8616000000
8617 2043 8617000000
8618 2043 8618000000
8619 2043 8619000000
8620 2043 8620000000
8621 2045 8621000000
8622 2046 8622000000
8623 2046 8623000000
8624 2047 8624000000
8625 2047 8625000000
8626 2048 8626000000
8627 2048 8627000000
8628 2049 8628000000
8629 2050 8629000000
8630 2051 8630000000
8631 2051 8631000000
8632 2051 8632000000
8633 2051 8633000000
8634 2050 8634000000
8635 2050 8635000000
8636 2051 8636000000
8637 2051 8637000000
8638 2050 8638000000
8639 2050 8639000000
8640 2050 8640000000
8641 2050 8641000000
8642 2052 8642000000
8643 2053 8643000000
8644 2055 8644000000
8645 2055 8645000000
8646 2056 8646000000
8647 2056 8647000000
8648 2057 8648000000
8649 2058 8649000000
8650 2058 8650000000
8651 2060 8651000000
8652 2060 8652000000
8653 2061 8653000000
8654 2061 8654000000
8655 2061 8655000000
8656 2062 8656000000
8657 2063 8657000000
8658 2063 8658000000
8659 2063 8659000000
8660 2062 8660000000
8661 2062 8661000000
8662 2061 8662000000
8663 2061 8663000000
8664 2060 8664000000
8665 2062 8665000000
8666 2063 8666000000
8667 2063 8667000000
8668 2064 8668000000
8669 2064 8669000000
8670 2063 8670000000
8671 2063 8671000000
8672 2063 8672000000
8673 2062 8673000000
8674 2061 8674000000
8675 2061 8675000000
8676 2061 8676000000
8677 2061 8677000000
8678 2061 8678000000
8679 2061 8679000000
8680 2061 8680000000
8681 2061 8681000000
8682 2061 8682000000
8683 2059 8683000000
8684 2058 8684000000
8685 2058 8685000000
8686 2058 8686000000
8687 2058 8687000000
8688 2058 8688000000
8689 2058 8689000000
8690 2058 8690000000
8691 2058 8691000000
8692 2060 8692000000
8693 2060 8693000000
8694 2060 8694000000
8695 2061 8695000000
8696 2060 8696000000
8697 2060 8697000000
8698 2059 8698000000
8699 2059 8699000000
8700 2059 8700000000
8701 2059 8701000000
8702 2059 8702000000
8703 2058 8703000000
8704 2058 8704000000
8705 2058 8705000000
8706 2058 8706000000
8707 2059 8707000000
8708 2059 8708000000
8709 2059 8709000000
8710 2059 8710000000
8711 2059 8711000000
8712 2059 8712000000
8713 2058 8713000000
8714 2057 8714000000
8715 2058 8715000000
8716 2058 8716000000
8717 2058 8717000000
8718 2058 8718000000
8719 2056 8719000000
8720 2056 8720000000
8721 2056 8721000000
8722 2056 8722000000
8723 2056 8723000000
8724 2056 8724000000
8725 2056 8725000000
8726 2057 8726000000
8727 2057 8727000000
8728 2057 8728000000
8729 2056 8729000000
8730 2056 8730000000
8731 2056 8731000000
8732 2057 8732000000
8733 2058 8733000000
8734 2059 8734000000
8735 2059 8735000000
8736 2059 8736000000
8737 2058 8737000000
8738 2058 8738000000
8739 2057 8739000000
8740 2056 8740000000
8741 2056 8741000000
8742 2057 8742000000
8743 2056 8743000000
8744 2056 8744000000
8745 2055 8745000000
8746 2054 8746000000
8747 2054 8747000000
8748 2054 8748000000
8749 2054 8749000000
8750 2054 8750000000
8751 2054 8751000000
8752 2054 8752000000
8753 2053 8753000000
8754 2052 8754000000
8755 2051 8755000000
8756 2051 8756000000
8757 2050 8757000000
8758 2050 8758000000
8759 2051 8759000000
8760 2053 8760000000
8761 2053 8761000000
8762 2053 8762000000
8763 2052 8763000000
8764 2052 8764000000
8765 2052 8765000000
8766 2053 8766000000
8767 2053 8767000000
8768 2053 8768000000
8769 2053 8769000000
8770 2053 8770000000
8771 2052 8771000000
8772 2051 8772000000
8773 2051 8773000000
8774 2051 8774000000
8775 2051 8775000000
8776 2051 8776000000
8777 2050 8777000000
8778 2050 8778000000
8779 2049 8779000000
8780 2048 8780000000
8781 2048 8781000000
8782 2048 8782000000
8783 2048 8783000000
8784 2048 8784000000
8785 2048 8785000000
8786 2048 8786000000
8787 2047 8787000000
8788 2048 8788000000
8789 2049 8789000000
8790 2048 8790000000
8791 2048 8791000000
8792 2049 8792000000
8793 2048 8793000000
8794 2048 8794000000
8795 2047 8795000000
8796 2046 8796000000
8797 2046 8797000000
8798 2047 8798000000
8799 2047 8799000000
8800 2047 8800000000
8801 2049 8801000000
8802 2049 8802000000
8803 2048 8803000000
8804 2046 8804000000
8805 2046 8805000000
8806 2045 8806000000
8807 2046 8807000000
8808 2048 8808000000
8809 2048 8809000000
8810 2048 8810000000
8811 2048 8811000000
8812 2047 8812000000
8813 2047 8813000000
8814 2047 8814000000
8815 2049 8815000000
8816 2049 8816000000
8817 2049 8817000000
8818 2051 8818000000
8819 2051 8819000000
8820 2050 8820000000
8821 2049 8821000000
8822 2049 8822000000
8823 2048 8823000000
8824 2048 8824000000
8825 2049 8825000000
8826 2049 8826000000
8827 2049 8827000000
8828 2050 8828000000
8829 2048 8829000000
8830 2048 8830000000
8831 2047 8831000000
8832 2048 8832000000
8833 2048 8833000000
8834 2048 8834000000
8835 2048 8835000000
8836 2048 8836000000
8837 2047 8837000000
8838 2047 8838000000
8839 2047 8839000000
8840 2047 8840000000
8841 2047 8841000000
8842 2048 8842000000
